,address,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state
170060,,gFZrma9SheSYg5MKCYvGIg,Mahomet,40.1953106,-88.4042234,Holly Birch Photography,61853,3,5.0,IL
170278,2002 Glen Park Dr,iKYLzV3gncPbAul4DV-UBQ,Champaign,40.1195955,-88.2759384,Hobby Lobby Creative Center,61821,13,3.0,IL
170369,,RTiw2W5hTvzAmI0iaWvb0A,Rantoul,40.3092932,-88.1448833,Family Table,61866,10,3.0,IL
170422,33 E Green St,sYf2auhosrx8trbyP9nGyw,Champaign,40.1097629,-88.2408378,DP Dough,61820,57,3.0,IL
170763,2100 E University Ave,X3-dI5LGMdv6EQ8OLoOU9w,Urbana,40.115663,-88.182324,Casey's General Store,61802,6,2.0,IL
170847,"1333 Savoy Plaza Ln, Ste 8",wpDJUu8Ty_eyQJENUy7fIw,Savoy,40.0713235719,-88.2517381982,Smoky's House BBQ,61874,60,3.5,IL
171016,1745 W Kirby Ave,LGQ0Pggxk-dQNAqVA39v8g,Champaign,40.0982349,-88.2743131,Glenn Poor's Audio-Video,61821,4,5.0,IL
171137,210 W Green St,wmhFEY8IctqfSBO0NDcb1w,Urbana,40.1112849,-88.2094816,Urbana Free Library,61801,23,4.5,IL
171177,1905 S Neil St,nG59soBP2SaQ25rf2n-0bA,Champaign,40.0929439,-88.2459946,Atlanta Bread,61820,43,3.0,IL
171199,1204 Bear Ln,gsoSAb9t7Ar7Ww6O_3GuOg,Monticello,40.0093278,-88.5763857,Los Toros Numero 2,61856,6,3.5,IL
171308,902 W University Ave,pJlHbIoePemy_wQVpWTR2g,Urbana,40.116597,-88.220285,Burrito King,61801,3,2.5,IL
171423,2411 Village Green Pl,6GJ9K4HadzMBZG4WY_P9bw,Champaign,40.083446,-88.297332,Smoke 'Que & Brew,61822,23,3.5,IL
171455,51 E Main St,400LXhwJuQwYKLknZ3fgJQ,Champaign,40.117801,-88.2408974,The Accord,61820,16,3.5,IL
171470,606 S 6th St,PD2MAlYYi9HCqPH7IBKwTg,Champaign,40.111016,-88.230183,La Bamba,61820,17,4.0,IL
171662,2501 Fields S Dr,J3EckozG83hEvm267MOeHQ,Champaign,40.081839,-88.3084245,YMCA,61820,10,3.5,IL
171751,2017 S Neil St,dHkbBWmXXjaO_-9BgQyEPg,Champaign,40.0916496,-88.2480830823,Moki Sushi,61820,16,3.5,IL
171928,105 N Market St,OkD42cWX6WjgDeLFdWSgXA,Champaign,40.1165811599,-88.2418391481,Mike N Molly's,61820,32,4.0,IL
172363,605 S Wright St,SuQpsHxcxCAB8kxPEIXiBg,Champaign,40.1113062,-88.2289026,Wonderdogs,61820,17,4.0,IL
172421,116 N Chestnut St,Ez1U0wMD7Wws2BPAYfW3yQ,Champaign,40.116715,-88.240606,Luna,61820,67,3.0,IL
172508,Park And Broadway,8LRa8aPe1xfHNEPUxGXagw,Urbana,40.1172058,-88.207547,Crystal Lake Park,61801,9,4.5,IL
172645,73 E Chester St,a9KUNRphQVLeCsC3RAEQPA,Champaign,40.115582,-88.239212,Ippatsu Salon,61820,57,4.5,IL
172812,714 S 6th St,BRcuGsWmju1KAC9zz7nicA,Champaign,40.1093825,-88.2302386,Illini Shuttle,61820,29,1.5,IL
173222,110 N Neil St,CSn2-XpArLLYeZ_k2BKzrg,Champaign,40.116827657,-88.2433574314,Quality Beer,61820,45,4.0,IL
173307,"201 Lincoln Sq, Ste 120",APjiYm_rDlz6LsJGT3yl_A,Urbana,40.1112511,-88.2071812,Connections,61801,3,5.0,IL
173332,2002 W Springfield Ave,GvLIWb02xHBohoAdDvqxDw,Champaign,40.1135723363,-88.2803142931,Ruler Foods,61821,4,4.0,IL
173413,48 E Springfield Ave,QN8RBpGAtaMlFiTM7jiuJA,Champaign,40.1126367,-88.2401565,Euro Mart,61820,4,4.0,IL
173431,702 Crescent Dr,phIxx-A5A0YYJbxQU3zpZA,Champaign,40.1090037,-88.2809764,Campus Property Management,61821,3,1.0,IL
173523,1721 W Kirby Ave,UibFRHKuVXlLdr5R-fvF9A,Champaign,40.0974058,-88.274755,Checkered Moon,61821,6,5.0,IL
173534,805 Philo Rd,5SG7wYkCdZ_3sTJ4SmjUaA,Urbana,40.105828,-88.195036,Skully's Chicken and Fish,61801,3,3.5,IL
173574,604 E Daniel St,njngMI0mhAGJ-kH0oo68Ow,Champaign,40.108116,-88.2300156,Home of Gourmet Chinese & Thai Restaurant,61820,47,3.5,IL
173576,"505 S Neil St, Unit 4",Sp32-I-Ej0CBVJvFCghyPw,Champaign,40.1110535,-88.2441408,Fresh International Market,61820,24,4.5,IL
173623,101 W University Ave,ZQH1s3nTDyclGrQ160NrEQ,Urbana,40.116214,-88.207915,Lil Porgy's Bar-B-Que,61801,91,3.5,IL
173661,1206 N Cunningham Ave,8iC2IL7PoLT3VQqNIpIyLA,Urbana,40.1246589,-88.2000416,Bender's Mattress Factory & Sleep Shoppe,61802,3,3.5,IL
173669,805 S Neil St,FzVANX7N-FQbUZNfKhFJSg,Champaign,40.1064755,-88.2436474,Wingard Salon,61820,10,4.0,IL
174350,910 Meijer Dr,SJU__uFMeCmpVQuec3k8xw,Champaign,40.1475458,-88.2602734,AMC Champaign 13,61822,25,4.0,IL
174354,301 S Mattis Ave,-hliqBp7tq7Z5XLaTLAXAg,Champaign,40.1145467413,-88.2772039646,Taffies Restaurant,61821,16,2.5,IL
174357,512 E Green St,p0XOMWVRVyeXvfvDi5af9w,Champaign,40.1105814,-88.2314749,Daily Illini,61820,3,2.0,IL
174407,"2001 S Mattis Ave, Apt B",7AN82ajdCPKIbedaWZVQDg,Champaign,40.0907596,-88.2769964,Express Home Repair Handymen Service,61821,3,3.5,IL
174414,111 S 3rd St,hUkFlWp3YR_7OZ9MT9BbGQ,Fisher,40.317117,-88.349905,Buzzards Fine Dining & Other Things,61843,4,4.0,IL
174436,63 E Marketview Dr,Y27oy6OqXA5M6E0N8MaeLw,Champaign,40.136918,-88.239749,Bed Bath & Beyond,61820,8,2.0,IL
174694,2216 S Neil St,DTxj39kZVe3NUscJoPYUYA,Champaign,40.0867252863,-88.2460666957,Car-X Tire & Auto,61820,20,3.0,IL
174726,1115 W Windsor Rd,O3zVw-VAcJi8ta4B6v5iAA,Champaign,40.083205,-88.264459,Sun Singer Wine and Spirits,61821,100,4.0,IL
174801,723 S Neil St,iLxG2Oo8HNSZFvJvba4W6g,Champaign,40.1071261,-88.243912,El Toro Mexican Restaurant,61820,91,3.0,IL
174899,"123 W Main St, Ste 104",Lwb6bG1Qu3BbW7FJj5suLw,Urbana,40.112197,-88.208327,Champaign-Urbana Adventures in Time & Space,61801,44,5.0,IL
175002,1414 N Market St,YLCYckhafr1SzmDLNoLZvg,Monticello,40.0416659,-88.5735176,Foster Inn,61856,3,4.5,IL
175006,503 E Main St,VCEIHJ_z4cyKiDHMxnxd9w,Urbana,40.1124551,-88.2021885,Long's Garage Complete Auto Service,61802,8,4.5,IL
175147,"28 E Springfield Ave, Fl 2",KuJEyXesWoyOm3GQm0rqcg,Champaign,40.1130094,-88.2413561,The I.D.E.A. Store,61820,19,5.0,IL
175241,305 Tiffany Ct,T8aBZQSMspreqNZoV8cCgw,Champaign,40.1158897,-88.3179331,SK Exteriors,61822,3,2.5,IL
175246,610 E Daniel St,0xjqQ2h5SzWe8zsHr6BG5w,Champaign,40.1081556,-88.2297751,Subway,61820,4,2.0,IL
175270,210 W Curtis Rd,6x8cwjrfnE5_AVt7j-mF8w,Savoy,40.0692826,-88.2540085,Curtis Road Animal Hospital,61874,3,4.5,IL
175321,110 E University Ave,5lFdtzrhP5TPAfeOZUJsOA,Champaign,40.116617,-88.238179,Le Shoppe,61820,4,4.0,IL
175398,706 W Marketview Dr,aEk76knbZRbpyC9LvBToFg,Champaign,40.137859,-88.255574,Green Mobile,61822,4,3.0,IL
175419,703 S Neil St,9THHuQ9L9HwBvgs_51futQ,Champaign,40.1088651,-88.2434682,Classic Tan,61820,4,3.0,IL
175781,505 N Cunningham,KKOmfySnxK96EtlgOU9Hjg,Urbana,40.1172246,-88.2051296,Wendy's,61802,9,2.5,IL
176133,1924 County Rd 3000 N,Lp-lUqhuXwHuEzeeidYx-A,Rantoul,40.314166,-88.0944647,Bell Sports,61866,3,4.5,IL
176144,"1808 Round Barn Rd, Ste B",yFftpvJrkz4E38wUtps7Yw,Champaign,40.1115366,-88.277709,Confidentially Yours,61821,4,3.0,IL
176171,300 N Goodwin Ave,YBNS9AHuSSMSVPGlsgvqbA,Urbana,40.1151497,-88.2235521,Will Am-Fm Radio,61801,3,4.5,IL
176208,401 E Main St,aLdMqYoHqc77JjOybdPX-A,Mahomet,40.1949665,-88.4039723,JT Walker's Restaurant and Brewery,61853,77,3.5,IL
176455,505 S Chestnut St,dA9xisX951rOnx8IGLPfjw,Champaign,40.110967,-88.2427527,Fat City Bar and Grill,61820,8,4.0,IL
176592,1705 W Kirby Ave,C4C2fSGz06_5rLvvM4KweQ,Champaign,40.0982232,-88.2738654,Jennifer North,61820,10,4.5,IL
176763,301 S Locust St,EcgJ_PI0DBPP1UyLCF1zxQ,Champaign,40.114144,-88.239757,Dom's Patio Villa,61820,4,4.5,IL
176782,1707 W Kirby Ave,EVLfFsWU_l1m1Hj0gWJIvQ,Champaign,40.0982328,-88.2745697,Grovestone,61821,5,5.0,IL
176843,124 N Neil St,rRc6aK4n2oSXLQniRCT4uw,Champaign,40.1172406,-88.2432661,Christopher's Fine Jewelry Design,61820,10,4.5,IL
177008,312 W Green St,O1xMVmaQIluqgBQqlR-Oqw,Champaign,40.110817,-88.211636,Sylvia's Irish Inn,61820,3,5.0,IL
177237,1201 Savoy Plaza Ln,io4Wup6V-L_RJpwdOoAaOg,Savoy,40.0695747,-88.2515601,Pages For All Ages Books Music Cafe & Dvds,61874,4,5.0,IL
177260,520 North Hickory St,xDVK90C8qTDH5mqVQfyyjg,Champaign,40.12077,-88.2421294,Chief/Bauer Service Experts,61820,17,2.5,IL
177272,509 N Cunningham Ave,3C_S1j70o3nYJUTvnVo7dQ,Urbana,40.1177712,-88.2046857,Arby's,61802,5,3.5,IL
177396,113 N Charter St,JKOXkwA2tQLdWyJs7Oj_dA,Monticello,40.025888,-88.5723665,Carlton Cleaners,61856,3,3.5,IL
177412,1201 N Dunlap Ave,89-bwvH5mWWOOb00VTUyFQ,Savoy,40.069624,-88.249764,Applebee's Grill + Bar,61874,28,2.0,IL
177617,"528 E Green St, Ste 101",kUICYu0N_TbtCz0Z8ynPFw,Champaign,40.1103747782,-88.2306922227,Chipotle Mexican Grill,61820,78,3.0,IL
177685,303 W Springfield Ave,TQASfvPfN6MFiFqlI-nuaw,Champaign,40.1123941,-88.2471588,Illini Smiles Dental Care,61820,5,5.0,IL
177713,1309 E Kerr Ave,kY5kBtG_YsILNi2Hko5aDQ,Urbana,40.1218848,-88.1926747,Mack's Auto Recycling,61802,3,1.5,IL
177749,"102 E University, Ste A",uf8WNaHKKssMUbQVg8nJ7g,Urbana,40.1168476,-88.2070456,Jimmy John's,61801,22,2.5,IL
177762,1105 Windsor Rd,joCHRYAw1a5m-1ZhJ7uAGQ,Champaign,40.0832677849,-88.2641704988,Pandamonium Doughnuts,61821,23,4.0,IL
177768,710 S Goodwin Ave,0grgvnq4GgoY-estWytUhg,Urbana,40.1064232,-88.2236145,Timpone's,61801,95,3.5,IL
177830,309 W Kirby Ave,BKLWat64KRYzsT2DgY6Xxg,Champaign,40.0977213,-88.2477415,Jarling's Custard Cup,61820,239,4.0,IL
177880,2708 N Neil St,OqcO3MOvAxyNzf-PnmiZzg,Champaign,40.1490977,-88.2485668,217 & Smith's Towing,61826,6,3.0,IL
177908,919 W Kirby Ave,sMI-u3Ss9zxY7NyOsXYTdQ,Champaign,40.0978769,-88.260233,Haussermann Alan W DDS,61821,3,5.0,IL
178036,"2000 N Neil St Ste 425, Market Place Mall",efld3-EC05DQ74g0Nkx5fw,Champaign,40.142741,-88.242337,MasterCuts,61820,4,1.0,IL
178260,2506 Village Green Pl,ndyX7UHI9XHWmZklg_TCxQ,Champaign,40.0816364,-88.2963618,Pasha Mediterranean Cuisine,61822,11,2.5,IL
178301,2000 N Neil St,cK0IzlnP0DeTd7871K6jFA,Champaign,40.1425481,-88.2427717,Almost Famous Body Piercing,61820,4,4.0,IL
178502,2210 N Willow Rd,HWFKuztbtwoqILVrJfacrg,Urbana,40.1354605,-88.2000889,Michelle's Bridal Shoppe,61802,30,3.5,IL
178755,"309 E. Green Suite 103, Ste 103",oNRBwIyojAF-3uLIqQLc_w,Champaign,40.110187,-88.233819,Campustown Rentals,61820,8,1.0,IL
178807,"2000 N Neil St, Market Place Mall",DY-BoVUovVyz__pV_km5oQ,Champaign,40.142673,-88.242179,Regis Salon,61820,4,4.0,IL
178816,910 S 3rd St,MZ8dSU3HqlnDmS0b864Aww,Champaign,40.107113,-88.2348985,Bromley Hall,61820,4,3.0,IL
178817,208 E Green St,kCIvm-8hNfD-qrCxiWLsSQ,Champaign,40.1104174,-88.2360945,The Smoke Shack,61820,5,2.0,IL
178957,,wr9kqfMT8BN_s8Rg-iZ_Ag,Champaign,40.1211828,-88.2434596,The Electrum Group,61825,4,5.0,IL
179045,333 S Century Blvd,-05uZNVbb8DhFweTEOoDVg,Rantoul,40.3067751,-88.1554787,Subway,61866,3,2.0,IL
179258,39 E Marketview Dr,bVOjqBBkzVdCaNNug56U8w,Champaign,40.1379855,-88.2411564,Computer Deli,61820,5,5.0,IL
179260,206 W Washington St,XYXgAYal0NGDNAxrJSgGzg,Monticello,40.0254942,-88.5730451,WackyNackies Gifts & Cafe,61856,3,5.0,IL
179343,103 N Main St,xYW9qSsgsfyzJOYoj1exKg,Saint Joseph,40.1116198,-88.0419274,Pizza King & Video,61873,6,3.0,IL
179414,901 W Springfield Ave,BINukdw_2Wqg8lpa4aQavQ,Champaign,40.1123594766,-88.2581668765,Speed Lube Oil Change Shop,61821,6,2.5,IL
179479,701 N 3rd St,Pqt05fL95TArBD7mFCni-g,Saint Joseph,40.1180128,-88.0413139,Dairy Queen,61873,5,2.5,IL
179506,1812 N Neil,MqhxKfI7oMjUTMqH2gnhyg,Champaign,40.1375695808,-88.2430710516,McDonald's,61820,15,1.5,IL
179579,403 E Green St,e88VWa9xdHmSFdMZne9eLQ,Champaign,40.1101671,-88.2329249,Mandarin Wok,61820,58,3.5,IL
179593,2100 S Neil St,eSwFcgCF_ENjqSq7NZGx2w,Champaign,40.089545,-88.245642,Cassel Home Comfort Heating & Cooling,61820,9,4.0,IL
179630,3214 Kimberly Dr,QHbrfA9nSNLFcevsfQk6dQ,Champaign,40.111393,-88.300547,Wienerschnitzel,61821,6,3.0,IL
179633,1813 N Neil St,5uvf3QpmrdU2aiqmF4278A,Champaign,40.1375355954,-88.2444405556,Bob Evans,61820,38,2.5,IL
179837,402 G H Baker Dr,jSZYqF_p9hfsKDG_shSl0g,Urbana,40.13289,-88.207335,Michael Poor Certified Arborist,61801,3,3.5,IL
179848,2870 Philo Rd,0ptR21GHRuQ1MFtxGNcxzw,Urbana,40.0838527,-88.1904943,Milo's Restaurant,61802,80,3.0,IL
179938,700 S Gregory St,9kng6u-2Err_0mkhea5T3g,Urbana,40.1065109,-88.2218027,Sandella's Flatbread Cafe,61801,5,4.0,IL
179976,1608 Broadmoor Dr,Ryc_Si5v93fY8SquPe6E7A,Champaign,40.094233,-88.273216,Team Gauze,61821,3,2.5,IL
180245,100 Burwash,xhYpFLDglFANaGKGgRb_gQ,Savoy,40.0750353,-88.2492365,Honda Of Champaign,61874,9,3.0,IL
180283,1209 Savoy Plaza Ln,FZFGv8vlqkZiejzUtSn76g,Savoy,40.069644659,-88.2517614046,Starç�«BBQ,61874,16,3.5,IL
180286,3100 E Tatman Ct,6gAAEQxKNlmpuLz0ZmKx5Q,Urbana,40.1113303,-88.163671,US Post Office,61802,4,2.0,IL
180288,302 E Green St,Am0SxpDSVCYhliYPNCo20g,Champaign,40.1104758,-88.2351301,United States Post Office,61820,6,2.5,IL
180356,501 N Cunningham Ave,EsDG5Yit6y5OvK4ocBfmyw,Urbana,40.1167917,-88.2052446,El Progreso,61802,6,4.0,IL
180596,906 Bloomington Rd,DysXlYb_WVlksoip8atIvQ,Champaign,40.1335154552,-88.2595691326,McDonald's,61821,17,1.5,IL
180698,701 N Lombard St,tcddX9ioSXHuAGkMzXpqeQ,Mahomet,40.194892506,-88.3930678703,"Lake of the Woods Forest Preserve, Buffalo Trace Prairie",61853,5,5.0,IL
180895,1069 County Rd 900 E,DGc8FRUQTyeASkbwQkGVjw,Champaign,40.1128,-88.271074,Prairieview Landscaping,61822,4,2.0,IL
180948,"701 Devonshire Dr, C-43",iT5wN8fDIVoeF_nq4LDgZw,Champaign,40.08832,-88.254332,Window Genie of Champaign,61820,5,5.0,IL
180950,2102 N Prospect Ave,uu5ApFAvmi7_mqXwxob2LA,Champaign,40.14152,-88.25544,Target,61822,26,3.0,IL
181165,,XX9QrUpkwJasYIsYJTPfwQ,Champaign,40.1166102,-88.2412504,F E Moran Security Solutions,61820,3,1.5,IL
181177,422 S Garrard St,xFXMYwm_60C4UisipsGpTg,Rantoul,40.3054069279,-88.1580140017,Butcher Boy Burgers,61866,18,4.0,IL
181312,415 N Neil St,wfO1xdAeJMb_miGDU19W-w,Champaign,40.119807,-88.2438559,Carmon's Bistro,61820,18,3.5,IL
181440,629 E Green St,abA0s0uxoeOn7zNm-1dDxw,Champaign,40.1101271,-88.2292118,Mia Za's Cafe,61820,91,3.5,IL
181562,1401 W Green St,tH9fJdyaSM1SE7Fm6X11cg,Urbana,40.109748,-88.227223,Starbucks,61801,6,3.5,IL
181718,134 W Church St,RofPcfgxItpYw1eQ3e1Hjw,Champaign,40.1185125,-88.2449947,Nitaya Thai Restaurant,61820,50,3.0,IL
181724,305 Cedar St,C31ExBTn_6UxbTVkWPtNkg,Champaign,40.0987255,-88.2470903,Yellowfin Japanese Restaurant,61820,99,3.5,IL
181725,114 N Vine St,XODz0rilGYo6_xd5e7isOw,Urbana,40.1134464,-88.2030631,China Garden,61802,22,3.0,IL
181859,134 W Church St,LyGab6ITDEMDI5E0YcC0Ng,Champaign,40.1185005,-88.2449807,The Himalayan Chimney,61820,99,4.0,IL
181986,1103 W Windsor,DO9Wp7zXwc2ZNEb8cXaqbg,Champaign,40.083276,-88.264031,Station 6 Pizza,61821,22,4.0,IL
182047,2033 S Neil St,bmkyoc3nG5fN7Pa0-NwNHw,Champaign,40.091033,-88.246352,AT&T Store,61820,4,3.0,IL
182252,232 W Burwash,RbKaSbMnvK0tc2p2UnNMwA,Savoy,40.0729000347,-88.2520373409,Savoy 16,61874,50,4.0,IL
182291,1912 Moreland Blvd,D3lAX4-ZniCmfJ7xagD7GA,Champaign,40.139273,-88.249587,The Auto Mall of Champaign,61822,14,2.0,IL
182298,406 E Armory Ave,ThIpnUgWVt94YDoFiVrKaQ,Champaign,40.1058888,-88.2324632,Ice Arena,61820,4,3.5,IL
182314,116 N Neil St,PTQVaWA-I5ZLzwy5oBbVMg,Champaign,40.117036,-88.243355,Pekara Bakery and Bistro,61821,150,3.5,IL
182527,1001 Francis Dr,iWSSkMZXOM5Gmz7io9LvMQ,Champaign,40.13047,-88.262051,Garden Courts Apartments,61821,3,4.5,IL
182975,63 E Chester St,5IfCk1FI6SXZcI_bsNcTjg,Champaign,40.1154409,-88.239519,Chester Street Bar,61820,28,3.5,IL
183250,403 E Green St,-zEpEmDfFQL-ph0N3BDlXA,Champaign,40.1101671,-88.2329249,Sakanaya,61820,386,4.5,IL
183370,1214 W University Ave,dEKnEqm6Q44copoadiT8Iw,Urbana,40.1166491,-88.2253879,Perkins Restaurant & Bakery,61801,56,2.5,IL
183388,1818 E Windsor Rd,rY0iKC6bzIiTHko_7y0s1A,Urbana,40.0849252,-88.1842403,Carle Clinic,61802,9,2.5,IL
183389,1003 W Killarney Street,7AmXzL434IH6V5-Ljk_8Mg,Urbana,40.133048,-88.22194,Holiday Inn Express & Suites Urbana-Champaign,61801,10,3.0,IL
183435,"651 Clairton Blvd, Ste 50",DOPUVzD2evgm5xJ-Ea66uQ,Dublin,40.3356252,-79.9606066,Party City,94568,4,2.0,CA
183592,"1401 S State St, Ste A",SPlSJX-dGs2srKNriu1mEg,Champaign,40.099626,-88.246989,Something You Salon & Spa,61820,54,5.0,IL
183629,"505 S Neil St, Ste 10",GaldZd5OD9Elm46xwzyF8w,Champaign,40.1111456,-88.2441689,Revolt Tattoo Studio,61820,3,5.0,IL
183638,1002 Parkland Ct,fNnuBr1pHui1C92eVTzN2A,Champaign,40.1260415,-88.2784036,Advance Muffler Plus,61821,3,5.0,IL
183750,2106 ODonnell Dr,LLmix3oq4ZQF69TQiqtfUA,Champaign,40.0887781,-88.2672305,Cooperative Healing,61821,3,4.5,IL
183832,500 W Center St,-6paCvPyvBOWinpmRYyypw,Monticello,40.0285947772,-88.5764198752,Bill Abbott Chevrolet Buick,61856,3,3.5,IL
183898,701 West Park Ave,9mdaHGTxQkvIuSYAE1PtdQ,Champaign,40.1170265,-88.2544733,Precision Painting,61820,3,5.0,IL
183919,228 E Lincoln,joIZbPR6H-2MTGQGLzCXsA,Saint Joseph,40.1116104,-88.0411611,Geschenk Boutique,61873,5,5.0,IL
183934,,a92JNh69GKZod2RAadWpvw,Champaign,40.1166102,-88.2412504,Kato's Cajun,61820,7,2.5,IL
183974,701 Devonshire Dr,jA-sEoLY9tqzwX7-wv09pA,Champaign,40.088439,-88.254522,Studio 9 Hair Design,61820,5,4.0,IL
184007,107 E Sangamon Ave,bvZHCeHIOMMzIIANFl2zEA,Rantoul,40.3106540911,-88.1585830406,C & C Kitchen,61866,36,4.5,IL
184041,"2919 Crossing Ct, Ste 10",xTgrFckpZ4ZzLLWWGWBthg,Champaign,40.0842717,-88.2948536,BodiBronze Sunless Spa,61822,8,4.5,IL
184475,506 W Anthony Dr,sx3tm6DjXNWUSITyKeDHRw,Champaign,40.1354061,-88.2516047,La-Z-Boy Furniture Galleries,61821,11,2.0,IL
184485,404 E Green St,pQeaRpvuhoEqudo3uymHIQ,Champaign,40.1104457,-88.2330726,The Empanadas House,61820,4,4.0,IL
184666,,7WproNY9yxW6p2R3gn6Euw,Champaign,40.1166102,-88.2412504,C-U Taxi,61820,7,2.0,IL
184805,703 N 4th St,8iXSfNmDjiZEhZp2am8qmQ,St. Joseph,40.1182042,-88.0396137,St. Joseph Automotive & Diesel,61873,3,5.0,IL
184859,2135 S Neil St,9V4AGrJphOIw2RC1UoPPRw,Champaign,40.087699,-88.247455,Caribbean Grill Restaurant,61820,77,4.5,IL
184895,702 W Town Ctr Blvd,pA3ltu4j31uatVu0_Gu1PQ,Champaign,40.1431418,-88.2547899,Crazy Buffet,61820,5,4.0,IL
184931,,ARNkbDHSUUCXh_sOeoJe1Q,Savoy,40.0552842,-88.2509857,A to Z Painting,61874,4,5.0,IL
185049,1502 S Neil St,26zwwlKhzdjjaev4YrNHrg,Champaign,40.098955,-88.244176,Yong's Alterations,61820,13,3.0,IL
185292,,mgOv09H3So_zyy-YJZqVCw,Urbana,40.11,-88.2099999,Shaffer's Sanitary,61803,5,2.5,IL
185381,2701 N Cunningham Ave,tLgKerW16F9V239MjNA2PA,Urbana,40.140677,-88.195181,Blain's Farm & Fleet,61802,26,3.5,IL
185541,910 W Town Center Blvd,f69saK74879-zdmuQIVegw,Champaign,40.1432102467,-88.2593630254,Verizon,61822,14,2.0,IL
185572,616 W Marketview Dr,5aQtnS2yFev1V8A6ab-MDw,Champaign,40.1378443,-88.2545877,Carpet Weavers,61822,3,2.5,IL
185736,1901 N Prospect Ave,nsSfCKW9KDB4COj9bzXApw,Champaign,40.1384284,-88.2586279,Red Lobster,61822,54,3.0,IL
185771,2501 Fields South Dr,mOrmBDnz-dOa8An65yUYHA,Champaign,40.0813085,-88.3107187,Champaign County YMCA,61822,4,3.0,IL
185823,300 S Broadway Ave,GEpIV65f4afQHlL-yxC3wA,Urbana,40.110634,-88.207179,Black Rock Pizza,61801,5,4.0,IL
186102,109 W John St,OKr-300J8R-htRPS0adPDw,Champaign,40.1084137,-88.2444302,Salvation Army,61820,4,3.0,IL
186109,1701 S Neil St,PBmfdx-tC2D54FI3HtcKww,Champaign,40.0961489,-88.2453958,The Ribeye,61820,68,3.5,IL
186241,602 S 1st St,5bfPGu1YTNyb2w9QriysfQ,Champaign,40.1111415,-88.2383832,Pizzazz,61820,21,4.5,IL
186325,2901 W Kirby Ave,ATEOnDYQCYSwCCH6hxenlQ,Champaign,40.098374,-88.295072,County Market,61821,18,4.0,IL
186390,502 W Marketview Dr,ZLofIeFAe21ViQUNORvCsQ,Champaign,40.1382276514,-88.2518488169,Residence Inn by Marriott Champaign,61822,30,3.5,IL
186435,512 S Neil St,6o6XxnI8RWhnAVSdxqCJWQ,Champaign,40.110655,-88.242885,Jet's Pizza,61820,51,3.5,IL
186452,801 N Cunningham Ave,XlzfQ44Y5aH_Nrf1y4lGGQ,Urbana,40.120284,-88.2033195,Cunningham Motors,61802,3,3.0,IL
186888,,cMKaFzoWF4CI0KFAs3cI7w,Champaign,40.1017582,-88.2753144,Twin City Movers,61821,6,3.5,IL
186938,707 W Clark St,wDgPYWuBzBTZkeV6FgyEeg,Champaign,40.1150784,-88.2550731,C-U Pet Sitting Service,61820,3,5.0,IL
187068,2033 N Prospect Ave,oK9mdYF8q0XSkhpKs8ChHg,Champaign,40.140347,-88.2583868,Wendy's,61822,20,1.5,IL
187161,1211 S Mattis,I2EHSRP50SXxvfoWc8MIWw,Champaign,40.102573,-88.276899,Little Caesar's Pizza,61821,6,3.0,IL
187218,Senator's Inn,LPlK8Pv8tLjRCRBSoQLYDg,Savoy,40.0636052,-88.2499772,Mary Kay's Holistic Beauty,61874,7,4.5,IL
187285,29 E Main St,cMa7IWJmLpLaadC12EUq6A,Champaign,40.1178269,-88.2418206,Skins & Tins Drum Shop,61820,5,5.0,IL
187590,1804 Sangamon Dr,ltqvLrYq9QjeQjQ1NlqLcA,Champaign,40.1025734113,-88.277292841,Ming Garden,61821,16,4.0,IL
187651,2002 W Bradley Ave,Gt86u5GKynR1W0LBBq1wmg,Champaign,40.128349,-88.281047,Parkland Point Apartments,61821,3,2.5,IL
187652,401 E Green St,kj44upIDaMIPlYvsuweP4g,Champaign,40.1100246,-88.2332899,Geovanti's,61820,34,3.0,IL
187697,320 N Chestnut St,pMiz7SP82Tknv1NbVqoSfg,Champaign,40.117978,-88.240271,Black Dog Smoke & Ale House,61820,279,4.0,IL
187763,208 N Parke St,bqiBdnyfYxTc4r8hY28q1g,Tuscola,39.8002946,-88.2895915,Mi Veracruz Mexican Grill,61953,40,4.0,IL
187829,1209 Savoy Plaza Ln,AUVYeEWO064gtDx5mbi_Ng,Savoy,40.070781125,-88.2516288757,Babyland,61874,4,5.0,IL
187865,"410 E Green St, Unit 3",5_cn7M-9swHrFbnqZtYGBQ,Champaign,40.1106376,-88.2324833,Bangkok Thai and Pho 911,61820,167,4.0,IL
187958,"601 E Green St, Ste B",EZOoB2D8uQHV_gJoGCMTxQ,Champaign,40.1103674315,-88.2306395688,Jimmy John's,61820,12,3.0,IL
188007,22 E Springfield Ave,4DB1j8bEH3MtHyIOLe0D-g,Champaign,40.112733,-88.241388,Cool Bliss Popped Bliss,61820,3,4.0,IL
188009,2539 State Rte 11,jH19V2I9fIslnNhDzPmdkA,Mooers,44.9598611,-73.5926389,Sandi's Kountry Kitchen,12958,8,5.0,NY
188029,1400 W Park St,T0sMsXt_e4fBQXd8PP-YnA,Urbana,40.1179701,-88.2276504,Presence Covenant Medical Center,61801,7,1.5,IL
188055,212 W Main St,UmZdQID7QJoyg2R92mK3HA,Urbana,40.112708,-88.209446,Siam Terrace,61801,181,4.0,IL
